"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-01","2015","01","01","","0.5","","-5.5","","-2.5","","20.5","","0.0","","","M","","M","","M","","","25","","96",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-02","2015","01","02","","0.1","","-3.8","","-1.9","","19.9","","0.0","","","M","","M","","M","","","27","","63",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-03","2015","01","03","","7.2","","-2.8","","2.2","","15.8","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-04","2015","01","04","","9.1","","-4.1","","2.5","","15.5","","0.0","","","M","","M","","M","","","26","","87",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-05","2015","01","05","","-3.8","","-12.5","","-8.2","","26.2","","0.0","","","M","","M","","M","","","28","","83",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-06","2015","01","06","","-6.1","","-12.1","","-9.1","","27.1","","0.0","","","M","","M","","M","","","29","","69",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-07","2015","01","07","","-7.7","","-16.5","","-12.1","","30.1","","0.0","","","M","","M","","M","","","29","","74",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-08","2015","01","08","","-6.3","","-13.9","","-10.1","","28.1","","0.0","","","M","","M","","M","","","24","","91",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-09","2015","01","09","","-4.4","","-13.0","","-8.7","","26.7","","0.0","","","M","","M","","M","","","24","","93",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-10","2015","01","10","","-5.8","","-13.4","","-9.6","","27.6","","0.0","","","M","","M","","M","","","24","","82",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-11","2015","01","11","","1.2","","-5.9","","-2.4","","20.4","","0.0","","","M","","M","","M","","","25","","63",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-12","2015","01","12","","-0.1","","-10.8","","-5.5","","23.5","","0.0","","","M","","M","","M","","","2","","52",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-13","2015","01","13","","-10.8","","-15.7","","-13.3","","31.3","","0.0","","","M","","M","","M","","","4","","39",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-14","2015","01","14","","-5.7","","-16.5","","-11.1","","29.1","","0.0","","","M","","M","","M","","","27","","43",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-15","2015","01","15","","-1.1","","-13.0","","-7.1","","25.1","","0.0","","","M","","M","","M","","","26","","82",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-16","2015","01","16","","-2.3","E","-6.6","E","-4.5","E","22.5","E","0.0","E","","M","","M","","M","","","","M","","M"
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-17","2015","01","17","","3.1","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-18","2015","01","18","","5.3","","0.0","","2.7","","15.3","","0.0","","","M","","M","","M","","","26","","61",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-19","2015","01","19","","0.3","","-5.6","","-2.7","","20.7","","0.0","","","M","","M","","M","","","30","","46",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-20","2015","01","20","","-5.5","","-9.7","","-7.6","","25.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-21","2015","01","21","","-2.9","","-11.7","","-7.3","","25.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-22","2015","01","22","","-2.5","","-5.1","","-3.8","","21.8","","0.0","","","M","","M","","M","","","25","","37",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-23","2015","01","23","","-2.7","","-3.7","","-3.2","","21.2","","0.0","","","M","","M","","M","","","26","","54",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-24","2015","01","24","","0.4","","-5.0","","-2.3","","20.3","","0.0","","","M","","M","","M","","","26","","44",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-25","2015","01","25","","0.2","","-9.5","","-4.7","","22.7","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-26","2015","01","26","","-6.7","","-10.4","","-8.6","","26.6","","0.0","","","M","","M","","M","","","7","","44",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-27","2015","01","27","","-7.3","","-12.8","","-10.1","","28.1","","0.0","","","M","","M","","M","","","4","","33",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-28","2015","01","28","","-5.6","","-14.8","","-10.2","","28.2","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-29","2015","01","29","","1.4","","-7.0","","-2.8","","20.8","","0.0","","","M","","M","","M","","","22","","50",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-30","2015","01","30","","-1.3","","-14.8","","-8.1","","26.1","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-01-31","2015","01","31","","-2.4","","-14.7","","-8.6","","26.6","","0.0","","","M","","M","","M","","","25","","44",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-01","2015","02","01","","-2.2","","-10.4","","-6.3","","24.3","","0.0","","","M","","M","","M","","","7","","57",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-02","2015","02","02","","-9.9","","-14.9","","-12.4","","30.4","","0.0","","","M","","M","","M","","","5","","59",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-03","2015","02","03","","-3.9","","-12.7","","-8.3","","26.3","","0.0","","","M","","M","","M","","","25","","70",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-04","2015","02","04","","-0.2","","-6.9","","-3.6","","21.6","","0.0","","","M","","M","","M","","","24","","52",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-05","2015","02","05","","-6.9","","-13.9","","-10.4","","28.4","","0.0","","","M","","M","","M","","","25","","57",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-06","2015","02","06","","-4.0","","-12.5","","-8.3","","26.3","","0.0","","","M","","M","","M","","","25","","72",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-07","2015","02","07","","-0.3","","-4.3","","-2.3","","20.3","","0.0","","","M","","M","","M","","","25","","39",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-08","2015","02","08","","-2.2","","-10.4","","-6.3","","24.3","","0.0","","","M","","M","","M","","","6","","48",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-09","2015","02","09","","-8.2","","-10.8","","-9.5","","27.5","","0.0","","","M","","M","","M","","","5","","41",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-10","2015","02","10","","-5.9","","-9.2","","-7.6","","25.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-11","2015","02","11","","-0.9","","-11.7","","-6.3","","24.3","","0.0","","","M","","M","","M","","","25","","50",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-12","2015","02","12","","-2.2","","-18.9","","-10.6","","28.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-13","2015","02","13","","-7.9","","-20.6","","-14.3","","32.3","","0.0","","","M","","M","","M","","","23","","59",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2015-02-14","2015","02","14","","-5.8","","-18.8","","-12.3","","30.3","","0.0","","","M","","M","","M","","","24","","67",""
