"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-01","2012","01","01","","4.4","","-0.3","","2.1","","15.9","","0.0","","","M","","M","5.0","","","","25","","46",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-02","2012","01","02","","0.0","","-13.5","","-6.8","","24.8","","0.0","","","M","","M","4.5","","","","30","","54",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-03","2012","01","03","","-13.5","","-27.7","","-20.6","","38.6","","0.0","","","M","","M","3.5","","","","36","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-04","2012","01","04","","-0.8","","-15.4","","-8.1","","26.1","","0.0","","","M","","M","0.5","","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-05","2012","01","05","","-0.7","","-3.8","","-2.3","","20.3","","0.0","","","M","","M","0.5","","","","30","","48",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-06","2012","01","06","","6.9","","-2.7","","2.1","","15.9","","0.0","","","M","","M","0.5","","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-07","2012","01","07","","5.7","","-3.3","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","29","","54",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-08","2012","01","08","","-0.3","","-9.9","","-5.1","","23.1","","0.0","","","M","","M","0.5","","","","23","","33",""
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-09","2012","01","09","","3.0","E","-6.3","E","-1.7","E","19.7","E","0.0","E","","M","","M","0.0","","","","","M","","M"
"-79.91","44.27","BORDEN AWOS","611B002","2012-01-10","2012","01","10","","3.2","","-1.2","","1.0","","17.0","","0.0","","","M","","M","0.5","","","","31","","37",""
