"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-01","2017","01","01","","2.6","","-1.7","","0.5","","17.5","","0.0","","","M","","M","","M","","","31","","69",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-02","2017","01","02","","3.3","","-0.9","","1.2","","16.8","","0.0","","","M","","M","","M","","","13","","52",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-03","2017","01","03","","2.2","","1.5","","1.9","","16.1","","0.0","","","M","","M","","M","","","10","","39",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-04","2017","01","04","","2.8","","-6.5","","-1.9","","19.9","","0.0","","","M","","M","","M","","","28","","102",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-05","2017","01","05","","-4.2","","-7.7","","-6.0","","24.0","","0.0","","","M","","M","","M","","","31","","98",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-06","2017","01","06","","-5.9","","-8.9","","-7.4","","25.4","","0.0","","","M","","M","","M","","","29","","61",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-07","2017","01","07","","","M","-9.2","E","","M","","M","","M","","M","","M","","M","","","22","","57",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-08","2017","01","08","","-6.3","","-15.5","","-10.9","","28.9","","0.0","","","M","","M","","M","","","36","","72",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-09","2017","01","09","","-2.0","","-7.8","","-4.9","","22.9","","0.0","","","M","","M","","M","","","23","","82",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-10","2017","01","10","","6.8","","-3.2","","1.8","","16.2","","0.0","","","M","","M","","M","","","26","","96",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-11","2017","01","11","","5.5","","0.3","","2.9","","15.1","","0.0","","","M","","M","","M","","","27","","109",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-12","2017","01","12","","-0.3","E","-3.5","E","-1.9","E","19.9","E","0.0","E","","M","","M","","M","","","29","","91",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-13","2017","01","13","","-2.2","","-10.9","","-6.6","","24.6","","0.0","","","M","","M","","M","","","31","","89",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-14","2017","01","14","","-0.3","","-10.8","","-5.6","","23.6","","0.0","","","M","","M","","M","","","29","","57",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-15","2017","01","15","","0.1","","-5.8","","-2.9","","20.9","","0.0","","","M","","M","","M","","","32","","54",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-16","2017","01","16","","2.3","","-0.7","","0.8","","17.2","","0.0","","","M","","M","","M","","","24","","56",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-17","2017","01","17","","","M","-1.9","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-18","2017","01","18","","","M","","M","","M","","M","","M","","M","","M","","M","","","26","","54",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-19","2017","01","19","","3.0","","0.9","","2.0","","16.0","","0.0","","","M","","M","","M","","","25","","41",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-20","2017","01","20","","2.1","","0.3","","1.2","","16.8","","0.0","","","M","","M","","M","","","14","","37",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-21","2017","01","21","","3.0","","1.6","","2.3","","15.7","","0.0","","","M","","M","","M","","","12","","32",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-22","2017","01","22","","3.9","","2.1","","3.0","","15.0","","0.0","","","M","","M","","M","","","12","","50",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-23","2017","01","23","","2.8","","0.9","","1.9","","16.1","","0.0","","","M","","M","","M","","","11","","48",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-24","2017","01","24","","1.0","","-1.3","","-0.2","","18.2","","0.0","","","M","","M","","M","","","11","","43",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-25","2017","01","25","","2.5","","-0.1","","1.2","","16.8","","0.0","","","M","","M","","M","","","25","","32",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-26","2017","01","26","","1.9","","-0.9","","0.5","","17.5","","0.0","","","M","","M","","M","","","31","","82",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-27","2017","01","27","","0.5","","-1.7","","-0.6","","18.6","","0.0","","","M","","M","","M","","","30","","83",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-28","2017","01","28","","0.7","","-2.9","","-1.1","","19.1","","0.0","","","M","","M","","M","","","29","","61",""
"-80.37","45.03","WESTERN ISLAND (AUT)","6119M51","2017-01-29","2017","01","29","","-1.8","","-10.6","","-6.2","","24.2","","0.0","","","M","","M","","M","","","29","","67",""
