"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-01","2011","01","01","†","5.0","","-13.5","","-4.3","","22.3","","0.0","","0.0","","0.4","","1.2","","25","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-02","2011","01","02","†","-6.0","","-11.5","","-8.8","","26.8","","0.0","","0.0","","1.2","","0.5","","25","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-03","2011","01","03","†","-7.0","","-15.5","","-11.3","","29.3","","0.0","","0.0","","0.4","","0.2","","27","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-04","2011","01","04","†","-6.5","","-21.5","","-14.0","","32.0","","0.0","","0.0","","0.5","","0.2","","27","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-05","2011","01","05","†","-10.0","","-22.0","","-16.0","","34.0","","0.0","","0.0","","0.6","","0.2","","27","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-06","2011","01","06","†","-16.0","","-20.5","","-18.3","","36.3","","0.0","","0.0","","1.0","","0.6","","27","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-07","2011","01","07","†","-10.0","","-25.0","","-17.5","","35.5","","0.0","","0.0","","4.4","","1.4","","1","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-08","2011","01","08","†","-13.5","","-20.5","","-17.0","","35.0","","0.0","","0.0","","0.3","","0.4","","32","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-09","2011","01","09","†","-14.5","","-20.0","","-17.3","","35.3","","0.0","","0.0","","0.0","T","0.0","T","32","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-10","2011","01","10","†","-12.0","","-24.5","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","29","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2011-01-11","2011","01","11","†","-10.5","","-26.0","","-18.3","","36.3","","0.0","","0.0","","0.5","","0.1","","29","","","","",""
