"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-01","2019","01","01","","8.6","","-4.2","","2.2","","15.8","","0.0","","","","","","","M","","","26","","93",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-02","2019","01","02","","4.0","","-4.8","","-0.4","","18.4","","0.0","","","","","","","M","","","26","","64",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-03","2019","01","03","","3.0","","-0.8","","1.1","","16.9","","0.0","","","","","","","M","","","25","","62",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-04","2019","01","04","","5.0","","1.3","","3.2","","14.8","","0.0","","","","","","","M","","","25","","63",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-05","2019","01","05","","4.2","","0.4","","2.3","","15.7","","0.0","","","","","","","M","","","25","","48",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-06","2019","01","06","","3.5","","-4.5","","-0.5","","18.5","","0.0","","","","","","","M","","","31","","42",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-07","2019","01","07","","5.9","","-5.5","","0.2","","17.8","","0.0","","","","","","","M","","","21","","81",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-08","2019","01","08","","7.8","","3.0","","5.4","","12.6","","0.0","","","","","","","M","","","20","","64",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-09","2019","01","09","","3.0","","-4.6","","-0.8","","18.8","","0.0","","","","","","","M","","","31","","63",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-10","2019","01","10","","-4.1","","-9.3","","-6.7","","24.7","","0.0","","","","","","","M","","","32","","60",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-11","2019","01","11","","-5.3","","-10.5","","-7.9","","25.9","","0.0","","","","","","","M","","","31","","31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-12","2019","01","12","","-4.6","","-6.5","","-5.6","","23.6","","0.0","","","","","","","M","","","6","","38",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-13","2019","01","13","","-4.8","","-9.0","","-6.9","","24.9","","0.0","","","","","","","M","","","9","","44",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-14","2019","01","14","","-2.5","","-9.9","","-6.2","","24.2","","0.0","","","","","","","M","","","26","","37",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-15","2019","01","15","","-0.5","","-5.4","","-3.0","","21.0","","0.0","","","","","","","M","","","24","","76",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-16","2019","01","16","","0.6","","-9.3","","-4.4","","22.4","","0.0","","","","","","","M","","","26","","79",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-17","2019","01","17","","0.6","","-9.7","","-4.5","","22.5","","0.0","","","","","","","M","","","21","","31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-18","2019","01","18","","0.5","","-5.0","","-2.3","","20.3","","0.0","","","","","","","M","","","31","","40",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-19","2019","01","19","","-4.5","","-10.5","","-7.5","","25.5","","0.0","","","","","","","M","","","5","","56",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-20","2019","01","20","","-9.9","","-18.2","","-14.0","","32.0","","0.0","","","","","","","M","","","34","","55",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-21","2019","01","21","","-12.3","","-20.3","","-16.3","","34.3","","0.0","","","","","","","M","","","35","","45",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-22","2019","01","22","","1.2","","-15.9","","-7.4","","25.4","","0.0","","","","","","","M","","","19","","53",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-23","2019","01","23","","6.2","","0.5","","3.3","","14.7","","0.0","","","","","","","M","","","27","","56",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-24","2019","01","24","","2.3","","-2.8","","-0.2","","18.2","","0.0","","","","","","","M","","","26","","76",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-25","2019","01","25","","-1.8","","-10.4","","-6.1","","24.1","","0.0","","","","","","","M","","","25","","80",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-26","2019","01","26","","-3.0","","-12.0","","-7.5","","25.5","","0.0","","","","","","","M","","","21","","59",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-27","2019","01","27","","0.0","","-13.3","","-6.6","","24.6","","0.0","","","","","","","M","","","25","","90",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-28","2019","01","28","","1.8","","-13.4","","-5.8","","23.8","","0.0","","","","","","","M","","","11","","41",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-29","2019","01","29","","1.5","","-13.8","","-6.2","","24.2","","0.0","","","","","","","M","","","25","","89",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-30","2019","01","30","","-11.4","","-18.3","","-14.8","","32.8","","0.0","","","","","","","M","","","25","","89",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-01-31","2019","01","31","","-13.9","","-17.0","","-15.5","","33.5","","0.0","","","","","","","M","","","28","","73",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-02-01","2019","02","01","","-11.2","","-18.9","","-15.1","","33.1","","0.0","","","","","","","M","","","30","","31",""
"-79.25","42.87","PORT COLBORNE (AUT)","613F606","2019-02-02","2019","02","02","","3.1","","-12.7","","-4.8","","22.8","","0.0","","","","","","","M","","","25","","60",""
