"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-01","2010","01","01","†","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","1.0","","0.6","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-02","2010","01","02","†","-11.5","","-18.5","","-15.0","","33.0","","0.0","","0.0","","1.0","","1.0","","2","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-03","2010","01","03","†","-10.5","","-17.0","","-13.8","","31.8","","0.0","","0.0","","5.6","","3.4","","2","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-04","2010","01","04","†","-7.0","","-13.5","","-10.3","","28.3","","0.0","","0.0","","3.2","","0.8","","7","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-05","2010","01","05","†","-4.0","","-12.5","","-8.3","","26.3","","0.0","","0.0","","1.8","","1.0","","9","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-06","2010","01","06","†","-3.0","","-10.5","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","9","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-07","2010","01","07","†","-3.0","","-6.5","","-4.8","","22.8","","0.0","","0.0","","1.6","","1.4","","7","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-08","2010","01","08","†","-8.0","","-11.0","","-9.5","","27.5","","0.0","","0.0","","0.2","","0.2","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-09","2010","01","09","†","-9.0","","-15.5","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-10","2010","01","10","†","-2.5","","-17.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-11","2010","01","11","†","-4.5","","-8.5","","-6.5","","24.5","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-12","2010","01","12","†","-3.5","","-9.0","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-13","2010","01","13","†","1.0","","-9.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-14","2010","01","14","†","4.5","","-10.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-15","2010","01","15","†","4.0","","1.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-16","2010","01","16","†","2.0","","-1.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-17","2010","01","17","†","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-18","2010","01","18","†","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-19","2010","01","19","†","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","0.4","","0.4","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-20","2010","01","20","†","-1.5","","-6.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-21","2010","01","21","†","0.0","","-9.5","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-22","2010","01","22","†","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-23","2010","01","23","†","1.5","","-6.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-24","2010","01","24","†","5.5","","-2.0","","1.8","","16.2","","0.0","","14.8","","0.0","","14.8","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2010-01-25","2010","01","25","†","6.5","","2.0","","4.3","","13.7","","0.0","","3.4","","0.0","T","3.4","","0","","","","",""
