"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-01","2018","01","01","","-15.6","","-19.6","","-17.6","","35.6","","0.0","","","M","","M","","M","","","35","","32",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-02","2018","01","02","","-5.2","","-16.5","","-10.9","","28.9","","0.0","","","M","","M","","M","","","28","","56",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-03","2018","01","03","","-4.9","","-18.2","","-11.6","","29.6","","0.0","","","M","","M","","M","","","34","","39",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-04","2018","01","04","","-18.2","","-24.8","","-21.5","","39.5","","0.0","","","M","","M","","M","","","1","","46",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-05","2018","01","05","","-19.3","","-26.8","","-23.1","","41.1","","0.0","","","M","","M","","M","","","33","","41",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-06","2018","01","06","","-19.0","","-27.8","","-23.4","","41.4","","0.0","","","M","","M","","M","","","32","","33",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-07","2018","01","07","","-1.3","","-20.7","","-11.0","","29.0","","0.0","","","M","","M","","M","","","22","","76",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-08","2018","01","08","","-0.5","","-3.7","","-2.1","","20.1","","0.0","","","M","","M","","M","","","26","","48",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-09","2018","01","09","","-2.3","","-7.7","","-5.0","","23.0","","0.0","","","M","","M","","M","","","","","<31",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-10","2018","01","10","","3.9","","-5.8","","-1.0","","19.0","","0.0","","","M","","M","","M","","","13","","50",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-11","2018","01","11","","7.6","","2.5","","5.1","","12.9","","0.0","","","M","","M","","M","","","20","","46",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-12","2018","01","12","","4.9","","-19.4","","-7.3","","25.3","","0.0","","","M","","M","","M","","","34","","46",""
"-81.48","45.97","KILLARNEY (AUT)","605DJ25","2018-01-13","2018","01","13","","-15.0","","-22.8","","-18.9","","36.9","","0.0","","","M","","M","","M","","","1","","33",""
