"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.31","43.00","SARNIA","6127510","2020-01-01","2020","01","01","","2.7","","-2.8","","-0.1","","18.1","","0.0","","","","","","0.0","","","","27","","41",""
"-82.31","43.00","SARNIA","6127510","2020-01-02","2020","01","02","","7.4","","0.8","","4.1","","13.9","","0.0","","","","","","0.0","","","","20","","45",""
"-82.31","43.00","SARNIA","6127510","2020-01-03","2020","01","03","","6.2","","2.7","","4.5","","13.5","","0.0","","","","","","0.0","","","","","M","","M"
"-82.31","43.00","SARNIA","6127510","2020-01-04","2020","01","04","","3.0","","-1.4","","0.8","","17.2","","0.0","","","","","","0.2","","","","32","","42",""
"-82.31","43.00","SARNIA","6127510","2020-01-05","2020","01","05","","2.5","","-2.3","","0.1","","17.9","","0.0","","","","","","1.5","","","","23","","41",""
"-82.31","43.00","SARNIA","6127510","2020-01-06","2020","01","06","","5.5","","-0.5","","2.5","","15.5","","0.0","","","","","","1.1","","","","26","","54",""
"-82.31","43.00","SARNIA","6127510","2020-01-07","2020","01","07","","5.4","","-2.5","","1.5","","16.5","","0.0","","","","","","0.0","","","","27","","42",""
"-82.31","43.00","SARNIA","6127510","2020-01-08","2020","01","08","","-0.2","","-9.6","","-4.9","","22.9","","0.0","","","","","","0.0","","","","33","","55",""
"-82.31","43.00","SARNIA","6127510","2020-01-09","2020","01","09","","8.1","","-10.4","","-1.2","","19.2","","0.0","","","","","","0.0","","","","16","","58",""
"-82.31","43.00","SARNIA","6127510","2020-01-10","2020","01","10","","8.3","","5.7","","7.0","","11.0","","0.0","","","","","","4.3","","","","21","","46",""
"-82.31","43.00","SARNIA","6127510","2020-01-11","2020","01","11","","11.8","","-0.2","","5.8","","12.2","","0.0","","","","","","61.0","","","","3","","59",""
"-82.31","43.00","SARNIA","6127510","2020-01-12","2020","01","12","","-0.2","","-4.9","","-2.6","","20.6","","0.0","","","","","","4.7","","","","32","","67",""
"-82.31","43.00","SARNIA","6127510","2020-01-13","2020","01","13","","2.5","","-3.1","","-0.3","","18.3","","0.0","","","","","","2.1","","","","","M","","M"
"-82.31","43.00","SARNIA","6127510","2020-01-14","2020","01","14","","4.5","","-0.5","","2.0","","16.0","","0.0","","","","","","0.0","","","","26","","37",""
