"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-01","2010","01","01","","0.0","","-13.8","","-6.9","","24.9","","0.0","","","M","","M","","M","","","31","E","39","E"
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-02","2010","01","02","","-12.7","","-19.1","","-15.9","","33.9","","0.0","","","M","","M","","M","","","35","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-03","2010","01","03","","-10.7","","-18.3","","-14.5","","32.5","","0.0","","","M","","M","","M","","","35","","56",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-04","2010","01","04","","-8.3","","-14.9","","-11.6","","29.6","","0.0","","","M","","M","","M","","","1","","33",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-05","2010","01","05","","-4.9","","-13.6","","-9.3","","27.3","","0.0","","","M","","M","","M","","","34","E","33","E"
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-06","2010","01","06","","-4.8","","-11.7","","-8.3","","26.3","","0.0","","","M","","M","","M","","","32","","48",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-07","2010","01","07","","-5.9","","-10.3","","-8.1","","26.1","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-08","2010","01","08","","-9.4","","-14.0","","-11.7","","29.7","","0.0","","","M","","M","","M","","","35","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-09","2010","01","09","","-9.4","","-24.6","","-17.0","","35.0","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-10","2010","01","10","","-3.0","","-24.3","","-13.7","","31.7","","0.0","","","M","","M","","M","","","22","","41",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-11","2010","01","11","","-4.3","","-10.1","","-7.2","","25.2","","0.0","","","M","","M","","M","","","24","","33",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-12","2010","01","12","","-6.8","","-11.9","","-9.4","","27.4","","0.0","","","M","","M","","M","","","35","","33",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-13","2010","01","13","","-0.5","","-7.1","","-3.8","","21.8","","0.0","","","M","","M","","M","","","22","","39",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-14","2010","01","14","","4.5","","-10.5","","-3.0","","21.0","","0.0","","","M","","M","","M","","","22","","46",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-15","2010","01","15","","2.7","","0.3","","1.5","","16.5","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-16","2010","01","16","","2.2","","-9.2","","-3.5","","21.5","","0.0","","","M","","M","","M","","","25","","35",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-17","2010","01","17","","1.0","","-10.9","","-5.0","","23.0","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-18","2010","01","18","","2.1","","-4.7","","-1.3","","19.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-19","2010","01","19","","1.3","","-4.6","","-1.7","","19.7","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-20","2010","01","20","","-3.8","","-11.3","","-7.6","","25.6","","0.0","","","M","","M","","M","","","32","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-21","2010","01","21","","-1.9","","-20.8","","-11.4","","29.4","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-22","2010","01","22","","1.2","","-19.7","","-9.3","","27.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-23","2010","01","23","","-1.5","","-19.7","","-10.6","","28.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-24","2010","01","24","","3.5","","-9.4","","-3.0","","21.0","","0.0","","","M","","M","","M","","","14","","39",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-25","2010","01","25","","4.6","","-0.4","","2.1","","15.9","","0.0","","","M","","M","","M","","","25","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-26","2010","01","26","","1.0","","-3.3","","-1.2","","19.2","","0.0","","","M","","M","","M","","","26","","61",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-27","2010","01","27","","-3.1","","-6.8","","-5.0","","23.0","","0.0","","","M","","M","","M","","","23","","52",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-28","2010","01","28","","","M","-10.6","E","","M","","M","","M","","M","","M","","M","","","28","","65",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-29","2010","01","29","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-30","2010","01","30","","-10.0","","-29.1","","-19.6","","37.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-01-31","2010","01","31","","-4.7","","-11.1","","-7.9","","25.9","","0.0","","","M","","M","","M","","","23","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-01","2010","02","01","","-4.5","","-15.1","","-9.8","","27.8","","0.0","","","M","","M","","M","","","28","","48",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-02","2010","02","02","","-1.9","","-13.7","","-7.8","","25.8","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-03","2010","02","03","","-1.2","","-11.9","","-6.6","","24.6","","0.0","","","M","","M","","M","","","28","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-04","2010","02","04","","-1.4","","-16.2","","-8.8","","26.8","","0.0","","","M","","M","","M","","","24","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-05","2010","02","05","","-2.6","","-9.7","","-6.2","","24.2","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-06","2010","02","06","","-7.9","","-15.2","","-11.6","","29.6","","0.0","","","M","","M","","M","","","33","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-07","2010","02","07","","-5.8","","-17.7","","-11.8","","29.8","","0.0","","","M","","M","","M","","","31","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-08","2010","02","08","","-4.4","","-14.7","","-9.6","","27.6","","0.0","","","M","","M","","M","","","30","","46",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-09","2010","02","09","","-5.8","","-14.8","","-10.3","","28.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-10","2010","02","10","","-4.9","","-8.9","","-6.9","","24.9","","0.0","","","M","","M","","M","","","32","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-11","2010","02","11","","-4.3","","-17.5","","-10.9","","28.9","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-12","2010","02","12","","-5.4","","-21.2","","-13.3","","31.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-13","2010","02","13","","-4.5","","-21.4","","-13.0","","31.0","","0.0","","","M","","M","","M","","","32","","35",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-14","2010","02","14","","-1.7","","-5.0","","-3.4","","21.4","","0.0","","","M","","M","","M","","","29","","39",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-15","2010","02","15","","-2.7","","-5.8","","-4.3","","22.3","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-16","2010","02","16","","-1.7","","-6.2","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-17","2010","02","17","","-0.5","","-4.3","","-2.4","","20.4","","0.0","","","M","","M","","M","","","31","","50",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-18","2010","02","18","","0.3","","-3.8","","-1.8","","19.8","","0.0","","","M","","M","","M","","","32","","41",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-19","2010","02","19","","2.2","","-7.4","","-2.6","","20.6","","0.0","","","M","","M","","M","","","28","","39",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-20","2010","02","20","","1.3","","-9.7","","-4.2","","22.2","","0.0","","","M","","M","","M","","","31","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-21","2010","02","21","","-0.7","","-13.1","","-6.9","","24.9","","0.0","","","M","","M","","M","","","34","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-22","2010","02","22","","-3.0","","-14.3","","-8.7","","26.7","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-23","2010","02","23","","-0.3","","-8.9","","-4.6","","22.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-24","2010","02","24","","0.0","","-8.8","","-4.4","","22.4","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-25","2010","02","25","","-2.6","","-9.7","","-6.2","","24.2","","0.0","","","M","","M","","M","","","3","","56",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-26","2010","02","26","","0.1","","-9.1","","-4.5","","22.5","","0.0","","","M","","M","","M","","","32","","54",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-27","2010","02","27","","1.4","","-1.6","","-0.1","","18.1","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-02-28","2010","02","28","","1.0","","-1.4","","-0.2","","18.2","","0.0","","","M","","M","","M","","","32","","35",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-01","2010","03","01","","0.1","","-3.4","","-1.7","","19.7","","0.0","","","M","","M","","M","","","31","","39",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-02","2010","03","02","","-0.3","","-11.7","","-6.0","","24.0","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-03","2010","03","03","","1.5","","-12.4","","-5.5","","23.5","","0.0","","","M","","M","","M","","","31","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-04","2010","03","04","","-0.2","","-6.6","","-3.4","","21.4","","0.0","","","M","","M","","M","","","28","","35",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-05","2010","03","05","","0.4","","-15.5","","-7.6","","25.6","","0.0","","","M","","M","","M","","","31","","33",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-06","2010","03","06","","6.9","","-18.6","","-5.9","","23.9","","0.0","","","M","","M","","M","","","30","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-07","2010","03","07","","8.3","","-7.9","","0.2","","17.8","","0.0","","","M","","M","","M","","","27","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-08","2010","03","08","","10.3","","-5.9","","2.2","","15.8","","0.0","","","M","","M","","M","","","28","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-09","2010","03","09","","13.6","","-6.9","","3.4","","14.6","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-10","2010","03","10","","8.4","","-7.9","","0.3","","17.7","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-11","2010","03","11","","11.0","","-0.4","","5.3","","12.7","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-12","2010","03","12","","6.8","","-1.9","","2.5","","15.5","","0.0","","","M","","M","","M","","","10","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-13","2010","03","13","","7.1","","2.3","","4.7","","13.3","","0.0","","","M","","M","","M","","","7","","50",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-14","2010","03","14","","4.4","","2.2","","3.3","","14.7","","0.0","","","M","","M","","M","","","6","","54",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-15","2010","03","15","","12.6","","-4.4","","4.1","","13.9","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-16","2010","03","16","","14.2","","-7.3","","3.5","","14.5","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-17","2010","03","17","","16.7","","-5.3","","5.7","","12.3","","0.0","","","M","","M","","M","","","26","","35",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-18","2010","03","18","","18.2","","0.6","","9.4","","8.6","","0.0","","","M","","M","","M","","","24","","44",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-19","2010","03","19","","19.7","","-2.9","","8.4","","9.6","","0.0","","","M","","M","","M","","","24","","54",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-20","2010","03","20","","5.1","","-2.3","","1.4","","16.6","","0.0","","","M","","M","","M","","","30","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-21","2010","03","21","","4.5","","-6.1","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-22","2010","03","22","","10.8","","-8.9","","1.0","","17.0","","0.0","","","M","","M","","M","","","3","","37",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-23","2010","03","23","","3.7","","-4.7","","-0.5","","18.5","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-24","2010","03","24","","13.5","","-7.9","","2.8","","15.2","","0.0","","","M","","M","","M","","","33","","32",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-25","2010","03","25","","6.9","","-4.8","","1.1","","16.9","","0.0","","","M","","M","","M","","","33","","50",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-26","2010","03","26","","-1.7","","-12.0","","-6.9","","24.9","","0.0","","","M","","M","","M","","","","","<31",""
"-79.91","44.27","BORDEN AWOS","611B002","2010-03-27","2010","03","27","","5.3","","-12.2","","-3.5","","21.5","","0.0","","","M","","M","","M","","","16","","35",""
