"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-01","2023","01","01","†","-1.0","","-4.5","","-2.8","","20.8","","0.0","","0.0","T","3.4","","2.2","","53","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-02","2023","01","02","†","-2.5","","-6.0","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","","50","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-03","2023","01","03","†","-2.5","","-7.0","","-4.8","","22.8","","0.0","","0.0","T","0.0","T","0.2","","50","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-04","2023","01","04","†","-9.0","","-7.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","","50","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-05","2023","01","05","†","-13.5","","-23.5","","-18.5","","36.5","","0.0","","0.0","","0.0","T","0.0","","48","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-06","2023","01","06","†","-10.0","","-23.0","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.2","","48","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-07","2023","01","07","†","-4.0","","-14.5","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","","49","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-08","2023","01","08","†","0.0","","-16.5","","-8.3","","26.3","","0.0","","0.0","T","3.0","","2.0","","49","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-09","2023","01","09","†","-6.0","","-6.5","","-6.3","","24.3","","0.0","","0.0","","2.0","","0.6","","52","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-10","2023","01","10","†","-11.5","","-20.0","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","52","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2023-01-11","2023","01","11","†","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","3.6","","3.6","","52","","","","",""
