"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.78","44.23","EGBERT CS","611E001","2005-01-01","2005","01","01","","2.2","","-5.0","","-1.4","","19.4","","0.0","","","","","","0.0","","7","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-02","2005","01","02","","5.4","","-5.0","","0.2","","17.8","","0.0","","","","","","10.6","","4","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-03","2005","01","03","","2.2","","-0.4","","0.9","","17.1","","0.0","","","","","","0.0","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-04","2005","01","04","","-0.1","","-3.0","","-1.6","","19.6","","0.0","","","","","","0.0","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-05","2005","01","05","","-1.6","","-9.2","","-5.4","","23.4","","0.0","","","","","","0.0","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-06","2005","01","06","","-3.6","","-10.3","","-7.0","","25.0","","0.0","","","","","","5.4","","7","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-07","2005","01","07","","-2.1","","-8.0","","-5.1","","23.1","","0.0","","","","","","0.0","","7","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-08","2005","01","08","","-1.0","","-3.6","","-2.3","","20.3","","0.0","","","","","","0.0","","6","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-09","2005","01","09","","0.6","","-2.5","","-1.0","","19.0","","0.0","","","","","","0.0","","6","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-10","2005","01","10","","1.6","","-4.2","","-1.3","","19.3","","0.0","","","","","","2.0","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-11","2005","01","11","","-3.7","","-7.2","","-5.5","","23.5","","0.0","","","","","","0.0","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-12","2005","01","12","","6.6","","-5.9","","0.4","","17.6","","0.0","","","","","","6.8","","","M","","","",""
"-79.78","44.23","EGBERT CS","611E001","2005-01-13","2005","01","13","","15.1","","-0.8","","7.2","","10.8","","0.0","","","","","","15.4","","0","","","","",""
