"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.78","44.23","EGBERT CS","611E001","2020-01-01","2020","01","01","","0.5","","-4.5","","-2.0","","20.0","","0.0","","","","","","0.2","","1","","23","","38",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-02","2020","01","02","","5.4","","0.4","","2.9","","15.1","","0.0","","","","","","0.0","","","","21","","37",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-03","2020","01","03","","5.7","","0.0","","2.9","","15.1","","0.0","","","","","","0.0","","1","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-04","2020","01","04","","0.9","","-2.6","","-0.9","","18.9","","0.0","","","","","","4.1","","","","30","","33",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-05","2020","01","05","","-0.8","","-4.1","","-2.4","","20.4","","0.0","","","","","","3.2","","1","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-06","2020","01","06","","0.2","","-2.5","","-1.1","","19.1","","0.0","","","","","","0.5","","9","","25","","41",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-07","2020","01","07","","2.5","","-8.4","","-2.9","","20.9","","0.0","","","","","","0.2","","11","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-08","2020","01","08","","-0.6","","-12.6","","-6.6","","24.6","","0.0","","","","","","0.4","","9","","34","","55",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-09","2020","01","09","","2.0","","-16.7","","-7.3","","25.3","","0.0","","","","","","0.2","","7","","14","","46",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-10","2020","01","10","","6.2","","1.9","","4.0","","14.0","","0.0","","","","","","0.4","","5","","","","",""
"-79.78","44.23","EGBERT CS","611E001","2020-01-11","2020","01","11","","9.6","","-2.1","","3.8","","14.2","","0.0","","","","","","64.6","","1","","31","","42",""
