"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-01","2015","01","01","","-0.9","","-5.8","","-3.4","","21.4","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-02","2015","01","02","","0.8","","-4.3","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-03","2015","01","03","","6.5","","-1.4","","2.6","","15.4","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-04","2015","01","04","","6.3","","-5.7","","0.3","","17.7","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-05","2015","01","05","","-5.3","","-12.1","","-8.7","","26.7","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-06","2015","01","06","","-8.1","","-12.9","","-10.5","","28.5","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-07","2015","01","07","","-10.0","","-14.2","","-12.1","","30.1","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-08","2015","01","08","","-8.4","","-17.8","","-13.1","","31.1","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-09","2015","01","09","","-6.9","","-14.1","","-10.5","","28.5","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-10","2015","01","10","","-6.0","","-15.6","","-10.8","","28.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-11","2015","01","11","","-0.4","","-6.0","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-12","2015","01","12","","-0.5","","-12.3","","-6.4","","24.4","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-13","2015","01","13","","-10.3","","-21.6","","-16.0","","34.0","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-14","2015","01","14","","-11.2","","-20.6","","-15.9","","33.9","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-15","2015","01","15","","-3.1","","-16.6","","-9.9","","27.9","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-16","2015","01","16","","-1.1","E","-8.0","E","-4.6","E","22.6","E","0.0","E","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-17","2015","01","17","","4.6","E","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-18","2015","01","18","","4.3","","0.1","","2.2","","15.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-19","2015","01","19","","1.1","","-1.9","","-0.4","","18.4","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-20","2015","01","20","","-1.3","","-5.1","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-21","2015","01","21","","-3.2","","-5.7","","-4.5","","22.5","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-22","2015","01","22","","-1.5","","-7.6","","-4.6","","22.6","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-23","2015","01","23","","-1.8","","-5.8","","-3.8","","21.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-24","2015","01","24","","0.8","","-4.4","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-25","2015","01","25","","0.6","","-8.2","","-3.8","","21.8","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-26","2015","01","26","","-6.0","","-13.9","","-10.0","","28.0","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-27","2015","01","27","","-4.3","","-12.2","","-8.3","","26.3","","0.0","","","M","","M","","M","","","","M","","M"
"-82.52","41.95","POINT PELEE CS","613P001","2015-01-28","2015","01","28","","-3.3","","-16.6","","-10.0","","28.0","","0.0","","","M","","M","","M","","","","M","","M"
