"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-01","2008","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-02","2008","01","02","†","-16.0","","-27.0","","-21.5","","39.5","","0.0","","0.0","","0.0","T","0.0","","53","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-03","2008","01","03","†","-3.0","","-32.0","","-17.5","","35.5","","0.0","","0.0","","0.4","","0.4","","53","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-04","2008","01","04","†","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-05","2008","01","05","†","1.0","","-8.0","","-3.5","","21.5","","0.0","","0.0","T","0.0","","0.0","T","52","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-06","2008","01","06","†","5.0","","-1.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-07","2008","01","07","†","3.0","","2.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-08","2008","01","08","†","2.0","","0.0","","1.0","","17.0","","0.0","","0.0","","8.6","","8.6","","37","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-09","2008","01","09","†","14.0","","-3.0","","5.5","","12.5","","0.0","","0.0","","6.0","","6.0","","41","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-10","2008","01","10","†","-7.0","","-17.0","","-12.0","","30.0","","0.0","","0.0","","3.6","","3.6","","40","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-11","2008","01","11","†","-7.0","","-15.0","","-11.0","","29.0","","0.0","","0.0","","7.0","","7.0","","46","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-12","2008","01","12","†","-8.0","","-16.0","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-13","2008","01","13","†","-10.0","","-25.0","","-17.5","","35.5","","0.0","","0.0","","5.0","","5.0","","52","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-14","2008","01","14","†","-10.0","","-13.0","","-11.5","","29.5","","0.0","","0.0","","2.4","","2.4","","54","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-15","2008","01","15","†","-15.0","","-29.0","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","55","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-16","2008","01","16","†","-2.0","","-28.0","","-15.0","","33.0","","0.0","","0.0","","2.4","","2.4","","54","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-17","2008","01","17","†","-1.0","","-7.0","","-4.0","","22.0","","0.0","","0.0","","18.0","","18.0","","55","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-18","2008","01","18","†","-14.0","","-17.0","","-15.5","","33.5","","0.0","","0.0","","0.2","","0.2","","71","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-19","2008","01","19","†","-24.0","","-34.0","","-29.0","","47.0","","0.0","","0.0","","0.0","T","0.0","","70","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-20","2008","01","20","†","-25.0","","-36.0","","-30.5","","48.5","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-82.12","49.38","BONNER LAKE","6070QK6","2008-01-21","2008","01","21","†","-16.0","","-32.0","","-24.0","","42.0","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
